Open,High,Low,Close,Adj Close,Volume
1224.9359989737122,1224.6997652734535,1210.5389084637786,1213.631012232324,1213.631012232324,1669235.0247199482
1225.2571815734836,1225.01914140526,1210.8556090010577,1213.9431228774174,1213.9431228774174,1669235.0247200192
1225.578364173255,1225.3385175370663,1211.1723095383365,1214.2552335225105,1214.2552335225105,1669235.0247199635
1225.8995467730265,1225.6578936688727,1211.4890100756156,1214.5673441676038,1214.5673441676038,1669235.024720007
1226.220729372798,1225.9772698006793,1211.8057106128945,1214.8794548126968,1214.8794548126968,1669235.024719973
1226.5419119725693,1226.2966459324857,1212.1224111501735,1215.19156545779,1215.19156545779,1669235.0247199996
1226.8630945723407,1226.616022064292,1212.4391116874524,1215.5036761028832,1215.5036761028832,1669235.0247199787
1227.1842771721122,1226.9353981960985,1212.7558122247315,1215.8157867479763,1215.8157867479763,1669235.0247199952
1227.5054597718836,1227.254774327905,1213.0725127620103,1216.1278973930694,1216.1278973930694,1669235.0247199824
1227.826642371655,1227.5741504597113,1213.3892132992894,1216.4400080381627,1216.4400080381627,1669235.0247199922
1228.1478249714264,1227.893526591518,1213.7059138365685,1216.7521186832557,1216.7521186832557,1669235.0247199843
1228.4690075711978,1228.2129027233243,1214.0226143738473,1217.064229328349,1217.064229328349,1669235.0247199906
1228.7901901709693,1228.5322788551307,1214.3393149111264,1217.376339973442,1217.376339973442,1669235.0247199857
1229.1113727707407,1228.851654986937,1214.6560154484052,1217.6884506185352,1217.6884506185352,1669235.0247199894
1229.432555370512,1229.1710311187435,1214.9727159856843,1218.0005612636285,1218.0005612636285,1669235.0247199866
1229.7537379702835,1229.4904072505499,1215.2894165229632,1218.3126719087215,1218.3126719087215,1669235.024719989
1230.074920570055,1229.8097833823565,1215.606117060242,1218.6247825538146,1218.6247825538146,1669235.024719987
1230.3961031698263,1230.129159514163,1215.922817597521,1218.936893198908,1218.936893198908,1669235.0247199882
1230.7172857695978,1230.4485356459693,1216.2395181348004,1219.249003844001,1219.249003844001,1669235.024719987
1231.0384683693692,1230.7679117777757,1216.5562186720792,1219.5611144890943,1219.5611144890943,1669235.0247199882
1231.3596509691406,1231.087287909582,1216.872919209358,1219.8732251341874,1219.8732251341874,1669235.0247199875
1231.680833568912,1231.4066640413885,1217.1896197466372,1220.1853357792804,1220.1853357792804,1669235.024719988
1232.0020161686834,1231.726040173195,1217.5063202839162,1220.4974464243737,1220.4974464243737,1669235.0247199878
1232.3231987684549,1232.0454163050015,1217.823020821195,1220.8095570694668,1220.8095570694668,1669235.0247199878
1232.6443813682263,1232.3647924368079,1218.139721358474,1221.1216677145599,1221.1216677145599,1669235.0247199878
1232.9655639679977,1232.6841685686143,1218.456421895753,1221.4337783596532,1221.4337783596532,1669235.0247199878
1233.2867465677691,1233.0035447004207,1218.773122433032,1221.7458890047462,1221.7458890047462,1669235.0247199878
1233.6079291675403,1233.322920832227,1219.089822970311,1222.0579996498395,1222.0579996498395,1669235.0247199878
1233.9291117673117,1233.6422969640337,1219.4065235075898,1222.3701102949326,1222.3701102949326,1669235.0247199878
1234.2502943670831,1233.96167309584,1219.7232240448689,1222.6822209400257,1222.6822209400257,1669235.0247199878
1234.5714769668546,1234.2810492276465,1220.039924582148,1222.994331585119,1222.994331585119,1669235.0247199878
1234.892659566626,1234.6004253594529,1220.3566251194268,1223.306442230212,1223.306442230212,1669235.0247199878
1235.2138421663974,1234.9198014912592,1220.6733256567056,1223.6185528753053,1223.6185528753053,1669235.0247199878
1235.5350247661688,1235.2391776230656,1220.9900261939847,1223.9306635203984,1223.9306635203984,1669235.0247199878
1235.8562073659402,1235.5585537548723,1221.306726731264,1224.2427741654915,1224.2427741654915,1669235.0247199878
1236.1773899657117,1235.8779298866787,1221.6234272685429,1224.5548848105848,1224.5548848105848,1669235.0247199878
1236.498572565483,1236.197306018485,1221.9401278058217,1224.8669954556779,1224.8669954556779,1669235.0247199878
1236.8197551652545,1236.5166821502914,1222.2568283431008,1225.179106100771,1225.179106100771,1669235.0247199878
1237.140937765026,1236.8360582820978,1222.5735288803799,1225.4912167458642,1225.4912167458642,1669235.0247199878
1237.4621203647973,1237.1554344139042,1222.8902294176587,1225.8033273909573,1225.8033273909573,1669235.0247199878
1237.7833029645687,1237.4748105457109,1223.2069299549376,1226.1154380360506,1226.1154380360506,1669235.0247199878
1238.1044855643402,1237.7941866775172,1223.5236304922166,1226.4275486811437,1226.4275486811437,1669235.0247199878
1238.4256681641116,1238.1135628093236,1223.8403310294957,1226.7396593262367,1226.7396593262367,1669235.0247199878
1238.746850763883,1238.43293894113,1224.1570315667745,1227.05176997133,1227.05176997133,1669235.0247199878
1239.0680333636544,1238.7523150729364,1224.4737321040534,1227.363880616423,1227.363880616423,1669235.0247199878
1239.3892159634258,1239.0716912047428,1224.7904326413325,1227.6759912615162,1227.6759912615162,1669235.0247199878
1239.7103985631973,1239.3910673365492,1225.1071331786115,1227.9881019066095,1227.9881019066095,1669235.0247199878
1240.0315811629687,1239.7104434683558,1225.4238337158904,1228.3002125517025,1228.3002125517025,1669235.0247199878
1240.35276376274,1240.0298196001622,1225.7405342531692,1228.6123231967958,1228.6123231967958,1669235.0247199878
1240.6739463625115,1240.3491957319686,1226.0572347904483,1228.924433841889,1228.924433841889,1669235.0247199878
1240.995128962283,1240.668571863775,1226.3739353277276,1229.236544486982,1229.236544486982,1669235.0247199878
1241.3163115620544,1240.9879479955814,1226.6906358650062,1229.5486551320753,1229.5486551320753,1669235.0247199878
1241.6374941618258,1241.3073241273878,1227.007336402285,1229.8607657771684,1229.8607657771684,1669235.0247199878
1241.9586767615972,1241.6267002591944,1227.3240369395644,1230.1728764222614,1230.1728764222614,1669235.0247199878
1242.2798593613686,1241.9460763910008,1227.6407374768435,1230.4849870673547,1230.4849870673547,1669235.0247199878
1242.60104196114,1242.2654525228072,1227.9574380141223,1230.7970977124478,1230.7970977124478,1669235.0247199878
1242.9222245609114,1242.5848286546136,1228.2741385514012,1231.109208357541,1231.109208357541,1669235.0247199878
1243.2434071606829,1242.90420478642,1228.5908390886802,1231.4213190026342,1231.4213190026342,1669235.0247199878
1243.5645897604543,1243.2235809182264,1228.9075396259593,1231.7334296477272,1231.7334296477272,1669235.0247199878
1243.8857723602255,1243.542957050033,1229.2242401632382,1232.0455402928205,1232.0455402928205,1669235.0247199878
1244.206954959997,1243.8623331818394,1229.540940700517,1232.3576509379136,1232.3576509379136,1669235.0247199878
1244.5281375597683,1244.1817093136458,1229.857641237796,1232.669761583007,1232.669761583007,1669235.0247199878
1244.8493201595397,1244.5010854454522,1230.1743417750752,1232.9818722281,1232.9818722281,1669235.0247199878
1245.1705027593111,1244.8204615772586,1230.491042312354,1233.293982873193,1233.293982873193,1669235.0247199878
1245.4916853590826,1245.139837709065,1230.8077428496329,1233.6060935182863,1233.6060935182863,1669235.0247199878
1245.812867958854,1245.4592138408716,1231.124443386912,1233.9182041633794,1233.9182041633794,1669235.0247199878
1246.1340505586254,1245.778589972678,1231.441143924191,1234.2303148084725,1234.2303148084725,1669235.0247199878
1246.4552331583968,1246.0979661044844,1231.7578444614699,1234.5424254535658,1234.5424254535658,1669235.0247199878
1246.7764157581682,1246.4173422362908,1232.0745449987487,1234.8545360986589,1234.8545360986589,1669235.0247199878
1247.0975983579397,1246.7367183680972,1232.391245536028,1235.1666467437522,1235.1666467437522,1669235.0247199878
1247.418780957711,1247.0560944999036,1232.707946073307,1235.4787573888455,1235.4787573888455,1669235.0247199878
1247.7399635574825,1247.3754706317102,1233.024646610586,1235.7908680339385,1235.7908680339385,1669235.0247199878
1248.061146157254,1247.6948467635166,1233.3413471478648,1236.1029786790316,1236.1029786790316,1669235.0247199878
1248.3823287570253,1248.014222895323,1233.6580476851439,1236.415089324125,1236.415089324125,1669235.0247199878
1248.7035113567968,1248.3335990271294,1233.974748222423,1236.727199969218,1236.727199969218,1669235.0247199878
1249.0246939565682,1248.6529751589358,1234.2914487597018,1237.039310614311,1237.039310614311,1669235.0247199878
1249.3458765563396,1248.9723512907422,1234.6081492969806,1237.3514212594043,1237.3514212594043,1669235.0247199878
1249.667059156111,1249.2917274225488,1234.9248498342597,1237.6635319044974,1237.6635319044974,1669235.0247199878
1249.9882417558824,1249.6111035543552,1235.2415503715388,1237.9756425495907,1237.9756425495907,1669235.0247199878
1250.3094243556538,1249.9304796861616,1235.5582509088176,1238.2877531946838,1238.2877531946838,1669235.0247199878
1250.6306069554253,1250.249855817968,1235.8749514460965,1238.5998638397768,1238.5998638397768,1669235.0247199878
1250.9517895551967,1250.5692319497743,1236.1916519833756,1238.9119744848701,1238.9119744848701,1669235.0247199878
1251.272972154968,1250.8886080815807,1236.5083525206546,1239.2240851299632,1239.2240851299632,1669235.0247199878
1251.5941547547395,1251.2079842133874,1236.8250530579335,1239.5361957750563,1239.5361957750563,1669235.0247199878
1251.915337354511,1251.5273603451938,1237.1417535952123,1239.8483064201496,1239.8483064201496,1669235.0247199878
1252.2365199542824,1251.8467364770001,1237.4584541324914,1240.1604170652427,1240.1604170652427,1669235.0247199878
1252.5577025540538,1252.1661126088065,1237.7751546697707,1240.472527710336,1240.472527710336,1669235.0247199878
1252.8788851538252,1252.485488740613,1238.0918552070495,1240.784638355429,1240.784638355429,1669235.0247199878
1253.2000677535966,1252.8048648724193,1238.4085557443284,1241.096749000522,1241.096749000522,1669235.0247199878
1253.521250353368,1253.124241004226,1238.7252562816075,1241.4088596456154,1241.4088596456154,1669235.0247199878
1253.8424329531395,1253.4436171360323,1239.0419568188865,1241.7209702907085,1241.7209702907085,1669235.0247199878
1254.1636155529109,1253.7629932678387,1239.3586573561654,1242.0330809358015,1242.0330809358015,1669235.0247199878
1254.484798152682,1254.0823693996451,1239.6753578934442,1242.3451915808948,1242.3451915808948,1669235.0247199878
1254.8059807524535,1254.4017455314515,1239.9920584307233,1242.657302225988,1242.657302225988,1669235.0247199878
1255.127163352225,1254.721121663258,1240.3087589680024,1242.9694128710812,1242.9694128710812,1669235.0247199878
1255.4483459519963,1255.0404977950645,1240.6254595052812,1243.2815235161743,1243.2815235161743,1669235.0247199878
1255.7695285517677,1255.359873926871,1240.94216004256,1243.5936341612673,1243.5936341612673,1669235.0247199878
1256.0907111515392,1255.6792500586773,1241.2588605798392,1243.9057448063606,1243.9057448063606,1669235.0247199878
1256.4118937513106,1255.9986261904837,1241.5755611171182,1244.2178554514537,1244.2178554514537,1669235.0247199878
1256.733076351082,1256.31800232229,1241.892261654397,1244.529966096547,1244.529966096547,1669235.0247199878
1257.0542589508534,1256.6373784540965,1242.208962191676,1244.84207674164,1244.84207674164,1669235.0247199878
1257.3754415506248,1256.9567545859031,1242.525662728955,1245.1541873867332,1245.1541873867332,1669235.0247199878
1257.6966241503962,1257.2761307177095,1242.8423632662343,1245.4662980318265,1245.4662980318265,1669235.0247199878
1258.0178067501677,1257.595506849516,1243.1590638035132,1245.7784086769195,1245.7784086769195,1669235.0247199878
1258.338989349939,1257.9148829813223,1243.475764340792,1246.0905193220126,1246.0905193220126,1669235.0247199878
1258.6601719497105,1258.2342591131287,1243.792464878071,1246.402629967106,1246.402629967106,1669235.0247199878
1258.981354549482,1258.553635244935,1244.1091654153502,1246.714740612199,1246.714740612199,1669235.0247199878
1259.3025371492533,1258.8730113767417,1244.425865952629,1247.0268512572923,1247.0268512572923,1669235.0247199878
1259.6237197490248,1259.192387508548,1244.7425664899079,1247.3389619023853,1247.3389619023853,1669235.0247199878
1259.9449023487962,1259.5117636403545,1245.059267027187,1247.6510725474784,1247.6510725474784,1669235.0247199878
1260.2660849485676,1259.831139772161,1245.375967564466,1247.9631831925717,1247.9631831925717,1669235.0247199878
1260.587267548339,1260.1505159039673,1245.6926681017449,1248.2752938376648,1248.2752938376648,1669235.0247199878
1260.9084501481104,1260.4698920357737,1246.0093686390237,1248.5874044827578,1248.5874044827578,1669235.0247199878
1261.2296327478819,1260.7892681675803,1246.3260691763028,1248.8995151278511,1248.8995151278511,1669235.0247199878
1261.5508153476533,1261.1086442993867,1246.6427697135819,1249.2116257729442,1249.2116257729442,1669235.0247199878
1261.8719979474247,1261.428020431193,1246.9594702508607,1249.5237364180375,1249.5237364180375,1669235.0247199878
1262.193180547196,1261.7473965629995,1247.2761707881396,1249.8358470631306,1249.8358470631306,1669235.0247199878
1262.5143631469675,1262.0667726948059,1247.5928713254186,1250.1479577082237,1250.1479577082237,1669235.0247199878
1262.835545746739,1262.3861488266123,1247.909571862698,1250.460068353317,1250.460068353317,1669235.0247199878
1263.1567283465104,1262.705524958419,1248.2262723999766,1250.77217899841,1250.77217899841,1669235.0247199878
1263.4779109462818,1263.0249010902253,1248.5429729372554,1251.084289643503,1251.084289643503,1669235.0247199878
1263.7990935460532,1263.3442772220317,1248.8596734745347,1251.3964002885964,1251.3964002885964,1669235.0247199878
1264.1202761458246,1263.663653353838,1249.1763740118138,1251.7085109336895,1251.7085109336895,1669235.0247199878
1264.441458745596,1263.9830294856445,1249.4930745490926,1252.0206215787828,1252.0206215787828,1669235.0247199878
1264.7626413453672,1264.3024056174509,1249.8097750863715,1252.3327322238758,1252.3327322238758,1669235.0247199878
1265.0838239451386,1264.6217817492575,1250.1264756236505,1252.644842868969,1252.644842868969,1669235.0247199878
1265.40500654491,1264.9411578810639,1250.4431761609296,1252.9569535140622,1252.9569535140622,1669235.0247199878
1265.7261891446815,1265.2605340128703,1250.7598766982085,1253.2690641591553,1253.2690641591553,1669235.0247199878
1266.047371744453,1265.5799101446767,1251.0765772354873,1253.5811748042486,1253.5811748042486,1669235.0247199878
1266.3685543442243,1265.899286276483,1251.3932777727664,1253.8932854493416,1253.8932854493416,1669235.0247199878
1266.6897369439957,1266.2186624082894,1251.7099783100455,1254.2053960944347,1254.2053960944347,1669235.0247199878
1267.0109195437672,1266.538038540096,1252.0266788473243,1254.517506739528,1254.517506739528,1669235.0247199878
1267.3321021435386,1266.8574146719025,1252.3433793846032,1254.829617384621,1254.829617384621,1669235.0247199878
1267.65328474331,1267.1767908037089,1252.6600799218822,1255.1417280297142,1255.1417280297142,1669235.0247199878
1267.9744673430814,1267.4961669355152,1252.9767804591613,1255.4538386748075,1255.4538386748075,1669235.0247199878
1268.2956499428528,1267.8155430673216,1253.2934809964402,1255.7659493199005,1255.7659493199005,1669235.0247199878
1268.6168325426243,1268.134919199128,1253.610181533719,1256.0780599649938,1256.0780599649938,1669235.0247199878
1268.9380151423957,1268.4542953309344,1253.9268820709983,1256.390170610087,1256.390170610087,1669235.0247199878
1269.259197742167,1268.773671462741,1254.2435826082774,1256.70228125518,1256.70228125518,1669235.0247199878
1269.5803803419385,1269.0930475945474,1254.5602831455562,1257.0143919002733,1257.0143919002733,1669235.0247199878
1269.90156294171,1269.4124237263538,1254.876983682835,1257.3265025453663,1257.3265025453663,1669235.0247199878
1270.2227455414813,1269.7317998581602,1255.1936842201142,1257.6386131904594,1257.6386131904594,1669235.0247199878
1270.5439281412528,1270.0511759899666,1255.5103847573932,1257.9507238355527,1257.9507238355527,1669235.0247199878
1270.8651107410242,1270.370552121773,1255.827085294672,1258.2628344806458,1258.2628344806458,1669235.0247199878
1271.1862933407956,1270.6899282535796,1256.143785831951,1258.574945125739,1258.574945125739,1669235.0247199878
1271.507475940567,1271.009304385386,1256.46048636923,1258.8870557708321,1258.8870557708321,1669235.0247199878
1271.8286585403384,1271.3286805171924,1256.777186906509,1259.1991664159252,1259.1991664159252,1669235.0247199878
1272.1498411401099,1271.6480566489988,1257.093887443788,1259.5112770610185,1259.5112770610185,1669235.0247199878
